Party_Name,Total_Tons,Record_Count
Vranken Pommery Monopole S.A.,0.82,1
Intl Roofing Waterproofing,0.82,2
Nls Sas,0.81,1
Man Truck Bus Ag,0.81,1
Imcd Espana,0.81,1
High Trust,0.81,2
Master Of Cape Taft,0.81,3
Adm Do Brasil Ltda,0.81,1
Tote Services Inc.,0.81,11
Trocompsa,0.8099999999999999,4
Grupo Cometa S.A.S,0.8,2
Zeaborn Ship Management,0.8,2
Crowley Latin America Services Llc,0.8,2
Leidos Security Detection,0.8,1
Tb Marine Shipmanagement Gmb H,0.8,2
Ps Paper Plastic Products,0.8,2
Alabalanca Food Products N.V.,0.8,2
Master Of Virginiaborg,0.8,2
Master Of Reggeborg,0.8,2
Horizon Auto Shipping Inc.,0.8,1
Stl Pearl,0.8,11
Master Msc Barbara,0.8,1
Navigator Nova,0.8,1
Interscan Schiffahrtsges Mbh,0.8,2
Exportadora Bueno Sa,0.8,2
Limetree Bay Terminals Llc,0.8,2
Mid Century Evocations,0.8,2
Smoki Srl,0.8,1
Universal Instrument Sro,0.8,1
Mt Eagle San Juan,0.8,12
Epsilon Aframax Corp.,0.8,1
Sgs Canada Inc. Agri Insp. Services,0.8,7
Randflex (Pty) ) Ltd.,0.8,2
Mt,0.79,2
K.K.P. Textiles Ltd.,0.79,1
Smt Apparel Lanka Ltd.,0.79,1
Confisserie Napoleon B.V.,0.79,1
M V Rioja Knutsen V. 0518,0.79,3
Tdk Electronic Components S.A.U.,0.79,1
Stl Yangtzhe,0.78,9
Aubrilam,0.78,1
The Construction Stt,0.78,2
Rovers Medical Devices Bv,0.78,2
Kristeel Shinwa Industries Ltd.,0.78,1
Heynen Systems Bv,0.78,1
C Shipmanagement Ltd.,0.77,1
Sea Jacks Uk Ltd.,0.77,2
Cst Caldelas,0.77,1
M V Diamond Gas Rose V 25 B,0.77,8
M V Exhibitionist V01 Vc,0.77,4
Mann Hummel Water E Fluid Solutions,0.77,2
Ione Innovation Inc. Taiwan Branch,0.77,1
Wyman Gordon Ltd.,0.77,1
Lanco Dominicana C Por A,0.76,2
Arawak Hardwoods & Imp. Internat,0.76,2
Pec De Mexico Sa De Cv,0.76,1
Gulmohars,0.76,4
Hachette Uk Distribution,0.76,1
Espel S.A.I.C.A.,0.76,1
M V Trf Kristiansand V 2404,0.76,2
Pt Eratex Djaja Tbk,0.76,1
"Rishabh Instruments Pvt., Ltd.",0.76,1
Sofileta,0.76,1
Master Connector,0.76,2
M T Genco Warrior,0.75,2
Sin Boon Beng Printing Sdn Bhd,0.75,2
Star Gibraltar,0.75,1
M V Exhibitionist,0.75,2
Master Of Cougar,0.75,3
Vintage Auto Dealership Sa,0.75,1
"Jin Yi Cherng Precision Co., Ltd.",0.75,1
"Jin Tay Industries Co., Ltd.",0.75,1
"Meenakshi India, Ltd.",0.75,1
Metra Jules,0.75,1
Franco Compania Naviera S.A.,0.75,1
M.R. Auto Trading,0.75,1
"Quanzhou Huanchen Trading Co., Ltd.",0.74,1
Blue Line Ship Management Sa,0.74,1
Tug Services Ltd.,0.74,2
Trimfix Mouldings,0.74,1
Rekers Gmb H Maschinen Und,0.74,2
"Ever Famous Co., Ltd.",0.74,2
Oslo Bulk 1,0.74,1
Urepol Polimeros Ltda,0.74,1
Jpd Global Pinturas Automotriz,0.74,1
Carnival Celebration,0.7300000000000001,3
Clipper Star,0.73,3
"Metso Outotec India Pvt., Ltd.",0.73,1
Mt Gaschem Nordsee,0.73,10
W F E L Ltd.,0.73,1
Warner Electric Europe,0.72,1
Wavy Wonders Aps,0.72,1
Mt Met Trading,0.72,2
Eaglestar Shipmanagement Usa Llc,0.72,1
Bsm Singapore,0.72,4
"Future Forwarding Co., Ltd.",0.72,1
Dowa Line America Houston Office,0.72,2
Psmt Llc Pricemart Inc.,0.72,2
Brother Trading,0.72,6
Spa Depot Sxm,0.72,2
Hayuama Shipping Ltd.,0.72,2
Changzhou Non Ferrous Casting,0.72,1
Gala Srl,0.72,6
Marathon E.G. Production Ltd.,0.71,2
Silgan Dispensing Systems Milano Sr,0.71,1
Ijh A S,0.71,1
Comercializadora Melo,0.7000000000000001,4
Seaspan Loga,0.7000000000000001,3
Scot Tanker,0.7,2
Mt Eagle Hanover,0.7,4
Smpm,0.7,4
Sacatec,0.7,1
Wah Kwong Ship Management,0.7,2
Mv Bona,0.7,1
Le Meridien Beach Plaza,0.7,1
Medina Maritime Cv,0.7,2
Viking Cruises,0.7,2
Forestwave Navigation,0.7,2
Flanders Innovation,0.7,2
Master Of M V Bulk Pride,0.7,2
Cebi Luxebourg S. A.,0.7,1
Bp,0.7,16
Gac North America,0.7,5
Promoplast Proebo,0.7,1
Energy Innovator V. 031,0.7,6
Cool Rider,0.69,1
Tora A.S,0.69,1
Blackcomb Spirit,0.69,9
Te Connectivity Germany Gmb H,0.69,2
Linhardt Gmb H & Co. Kg,0.69,1
Porcher Industries,0.68,2
Poor Man's Auto,0.68,2
M V Captain C,0.68,2
M V Eurocargo Bariv08,0.68,1
Dozamel Sp. Z O.O.,0.68,2
Sti Spiga,0.68,3
Virgin Island Paving Inc.,0.68,2
Resorts World Bimini Bahamas (Rwbb),0.68,1
Tripple Tees Gas,0.68,2
Owens Corning Technical Fabrics,0.68,1
Cool Explorer,0.6799999999999999,3
Imax Corporation,0.67,1
Chandris Building,0.67,1
Aurora Suspended Fires,0.67,1
Apexus (Pty) ) Ltd.,0.67,1
Canada Global Logistics Ltd.,0.67,2
Sde #1 Solar Dominicana,0.66,2
Lindblad Expeditions,0.66,1
Xplorer,0.66,1
M.E.Dey & Co. Inc. Dba Rolland Dey,0.66,2
Alumeco A S,0.66,1
Kobai,0.66,8
Ips Adhesives Europe Ltd.,0.66,1
Everlast Access Technologies,0.66,1
Oslo Ts 23022,0.66,2
Autokuhler Gmb H & Co.,0.66,1
"Dow Toray Co., Ltd. Fukui",0.66,1
M V Cadiz Knutsen V. Ck 01024,0.66,4
Villares Metals Sa,0.66,1
Russmill Safety,0.6599999999999999,3
Nescos Shipping,0.6599999999999999,2
Mv Ottoman Courtesy V. 2405,0.65,1
Master Msc Esthi,0.65,2
Mt Gaschem Arctic,0.65,1
Industrial Courage,0.65,1
"Ponie Sg Pte., Ltd.",0.65,2
Continental Automotive Mexicana Sa,0.65,1
Kerry Ingredients,0.65,1
Lupinus Planet,0.65,9
Kier Construction,0.6499999999999999,2
Vallooeby Mississippi Star Ltd.,0.64,1
"Nassau Paper Co., Ltd.",0.64,2
Elinchrom Ltd.,0.64,1
Transgas Shipping Lines Sa,0.64,2
Epic Manhattan,0.64,2
Chengdu Vantron Technologies Ltd.,0.64,1
Chinese Polish Joint Stock Shpg Co.,0.64,1
Teamsped,0.64,2
Holsum De Republica Dominicana,0.64,4
Fidel Antonio Sanchez Hierro,0.64,4
Medical Device Supply & Testing Ltd.,0.64,1
Oman Ship,0.64,9
Mt Nacc Poros,0.64,2
Qube Holdings Ltd.,0.64,4
Cld Physical Security Systems,0.64,1
Amazon Co Mcdermott Inc.,0.64,3
Oman Ship Management Co. Saoc,0.63,1
Subcom Llc,0.63,1
Master Sider Colombia,0.63,1
Logan Explorer,0.63,7
Flexo Wash Aps,0.63,1
Polaris Voyager,0.63,13
Pipeline Induction Heat Ltd.,0.63,1
Muhut Silver Maritime Transp.,0.63,1
Carib Supply Inc.,0.63,3
Baek Geum Philippines Corp.,0.63,1
Signal Alpha Mi 5 Llc,0.63,1
Dakaka Nigeria Ltd.,0.63,1
Sea Jaguar,0.63,2
Cs Reliance Master,0.63,9
Club Med Columbus Isle,0.63,3
Adelfia Navigation S.A.,0.63,1
Navios Star,0.62,1
Master Of Cape Tempest,0.62,3
Ing Oscar Vergez & Asociados,0.62,2
Mt Navigator Pluto V. 2202,0.62,5
M V Stena Pro Patria V. 2204,0.62,1
Electrolux Home Products,0.62,1
Seamtec Srl .,0.62,1
M V Lambi,0.62,1
Bepco Parts Sa,0.62,1
Mv Mykonos,0.62,1
M V Charline V01,0.62,1
Master Peak Spirit,0.62,4
"Autajon Packaging Pacific Co., Ltd.",0.62,1
Master Of Ps Amalfi,0.62,3
Carlfors Bruk Ab,0.62,1
Uiker Antriebstechnik Ag,0.61,1
Asklipios,0.61,1
Hiber Aligroup Srl,0.61,1
Swire,0.6000000000000001,4
Zim Israel Ltd.,0.6000000000000001,6
Boskalis Offshore Transport Service,0.6000000000000001,4
Master Kimolos,0.6000000000000001,3
M V Siem Aristotle,0.6,1
Svitzer Americas Ltd.,0.6,2
"Heya Metal Manufactory Co., Ltd.",0.6,2
Jungerhans,0.6,1
Koninklijke Sanders Bv,0.6,2
British Contributor,0.6,10
Norbulk Shipping Ltd.,0.6,1
Epsa Labco Ingenieros Consultores,0.6,2
Guenter Jasper Gmb H Co. Kg,0.6,1
Jps Afroditi,0.6,2
M V Ubc Halifax V24005,0.6,2
Saffier Maritiem B.V.,0.6,2
Master Of Ps Milano,0.6,2
Atlantic Jade,0.6,1
Sague Eirl,0.6,2
Schlenk Metallic Pigments Gmb H,0.6,3
Petroquim Srl,0.6,1
Scherdelgmbh,0.6,1
Strobel Spezialmaschinen Gmb H,0.6,1
Pc Maskiner.Dk A S,0.6,1
M T Sea Fractus,0.6,1
Shanghai Youlong Rubber,0.6,2
Aal Pusan,0.59,1
Delta Phoenix Srl,0.59,1
Steripower,0.59,1
Island Metals,0.59,1
Cincinnati Mine Australia (Pty) ) Ltd.,0.59,1
Subic Consolidated Projects Inc.,0.59,1
Master Miaoulis 21,0.59,1
Seabourn Odyssey,0.59,9
Master Of Continental,0.5800000000000001,3
Leatherback Tla,0.5800000000000001,4
Hatenboer Water,0.58,2
A.M. Nomikos Transworld Maritime Sa,0.58,6
Beltclav Electro Luxury Srl,0.58,2
Bonny Gas Transport,0.58,2
P T Chocolate And Presents Bv,0.58,1
Rolida Investments Inc.,0.58,2
Aston Dynamics (Pty) ) Ltd. A S Deutsche,0.58,1
"Shennan Circuits Co., Ltd.",0.58,1
London Voyager,0.5700000000000001,7
Bahamas Industrial Technology,0.5700000000000001,2
Adolf Edelhoff Gmb H & Co.,0.57,1
"Jsb Tech Pte., Ltd.",0.57,1
"Ningbo Jiecheng Axle Trade Co., Ltd.",0.57,1
Cf Industrial Electric (Qingdao) Co.,0.57,1
"Seatrium (Sg) Pte., Ltd.",0.57,1
Green Attitude,0.57,1
Master Dimitris P,0.57,1
"Raychem Rpg Pvt., Ltd.",0.57,2
Propontis,0.57,1
"Dasin Pte., Ltd.",0.57,1
Epic Sicily,0.57,1
M T Baltic Scorpion,0.56,3
Hcv Group A.S.,0.56,1
Air Products & Chemicals (Shanghai),0.56,1
Manuel Del Valle Inc.,0.56,2
"Nikkiso Co., Ltd.",0.56,1
"Texport Industries Pvt., Ltd.",0.56,2
Warisoulx,0.56,4
Dhs Ice Hsi,0.56,4
Xt Management Ltd.,0.56,2
Barcelona Spirit,0.56,8
V. Ships (Greee) Ltd.,0.56,2
Interscan Schiffahrtsgesellschaft M,0.56,2
Belo Velvets Bv,0.55,1
Simone Acc. Collection Ltd.,0.55,2
Braid Tecnolog A Y Fabricaci N S.A.,0.55,1
Waugh Construction (Bahamas) Ltd.,0.55,3
Preconco Ltd.,0.55,1
M V Aramis V 0123,0.55,2
Focal Jmlab,0.55,1
Mt Lng Ships Athena,0.55,3
Krey Schiffahrts Gmb H,0.54,2
Mt Xanthos,0.54,6
Prelude,0.54,2
Paragon,0.54,1
Maya Trades,0.54,1
"Five Star Shipping Co., Ltd.",0.54,2
Universal Concrete Llc,0.54,2
Emerson Process Mgmt Valve Automati,0.54,2
Wideshine Managment Ptd Ltd.,0.54,3
Alphaprix,0.54,2
M T Sea Santiago,0.54,2
Shanghai Chung Hang Imp. & Exp. Co.,0.54,2
Amphenol Tuchel Industrial Gmb H,0.54,2
Denver,0.54,10
Lanckriet,0.54,1
M T Ellington V4,0.54,2
Yasa,0.54,1
Granito Pena Jimenez Srl,0.54,2
M V Maran Gas Chios V 058 L,0.54,2
The Drh Collection Ltd.,0.53,1
(Vietnam) Sanjun Material Technolog,0.53,1
M V Saga Pioneer V 55,0.53,1
Springfix Befestigungstechnik Gmb H,0.53,4
Navi Prominence,0.53,3
Dokka Fasteners As,0.53,1
Mt Gaschem Pacific,0.53,2
Surface Tech International Phils Inc.,0.53,1
Wartsila Deutschland Gmb H,0.52,4
Angar Exp. Sa De Cv,0.52,1
St. Thomas Radiology,0.52,2
Lantana Planet,0.52,6
Pro Expert,0.52,2
Transformator Teknik Ab,0.52,2
Lazarus Service,0.52,2
Seasuccess,0.52,7
J Frankemberg C Por A,0.52,2
Mpr Brain,0.52,1
M V Global Sea Spirit,0.51,2
Heinz Glas Gmb H & Co. Kgaa Gs#11528,0.51,1
Pacific Blue,0.51,3
Accurate Diecast Ltd.,0.51,1
Ineos Dolphin V 020,0.51,1
"Teklight Components Pvt., Ltd.",0.51,1
"Dershr Co., Ltd.",0.51,1
M& J Industries,0.51,1
M T Genco Picardy,0.51,2
Vis Hydraulics Srl,0.51,1
Polymx Bv,0.51,1
Grundfos Colombia Sas,0.51,1
Integrity Eth,0.5,1
Maracuya Reposteria Artesanal S.R.,0.5,2
Master Msc Rosaria,0.5,1
Nyk Line,0.5,2
Tageos,0.5,1
Avant Denmark A S,0.5,2
Conformatic,0.5,4
Mclaggan,0.5,2
Carmanah Signs,0.5,2
"Fouma Shipping Co., Ltd.",0.5,2
Bw Lpg,0.5,1
Btt Solutions Ger Gmb H,0.5,1
Perseus Star,0.5,7
Transpetrol Tm As,0.5,2
J And J Bcn International Sa,0.5,1
Greco Libero,0.5,1
"Addison & Co., Ltd.",0.5,1
A.M. Nomikos Twma S.A.,0.5,1
Mortimer Candies,0.5,1
Secutor Corp.,0.49,1
M V Cadiz Knutsen,0.49,4
The Helping Hand Co (Ledbury) Ltd.,0.49,3
Inno Metaal Bv,0.49,1
Eastman Chemical Uruapan S.A. De C.,0.49,1
M V Globe Aliki V22 L,0.49,1
B.B.N. Exp.,0.49,1
Nc Macduff's Ltd.,0.49,1
Artemis Arctic Co Mid Gulf Shipping,0.49,1
Axalta Coating Systems Germany Gmb H,0.49,1
M V Hoegh Trader,0.49,1
Datum Electornics,0.49,1
Euronav Nv,0.49,6
Trumpf Gmb H Co. Kg Werkzeugmaschi,0.49,1
Xiamen Spider Network Technology Co.,0.49,1
Prosolar Pr,0.48,2
Hill Rom Sas,0.48,1
Winncare Uk,0.48,2
Torm Aslaug,0.48,6
Swedavia Ab,0.48,2
Grace Management Sa,0.48,2
Master Of Msc Ela,0.48,1
B Leather Mfg. Inc.,0.48,1
M V Eclipse V241 Vc,0.48,1
B Tech Contracting Group,0.48,2
Master Ice Victory Dynacom Tankers Management Ltd.,0.47,1
S S S Engineering,0.47,1
Vetus Maxwell Apac Ltd.,0.47,1
International Paint Ltd.,0.47,1
Mv Sanco Sword,0.47,1
Freeport Ship Services,0.47,3
"Quanzhou Senior Trading Co., Ltd.",0.46,1
Bob Lynch (Stx),0.46,2
Metso Chile Sa,0.46,3
Guangdong Ellington Electronics,0.46,1
Master Msc Agrigento,0.46,1
Mv Discoverer,0.46,1
Colcom Group Srl,0.46,1
Mt Bw Pavilion Aranthera,0.46,2
Sion Farm Distillery,0.46,2
Editora Buho Srl .,0.46,2
Olympia Rig Angola Lda,0.46,1
Master Of Ps Venezia,0.46,3
Fairfield Srl,0.46,2
Siv Gmb H & Co. Kg,0.46,2
Carmen Veloz,0.46,2
Eco Innovations,0.46,2
Motorstep,0.45,1
"Dongguan Malish Cleaning Equipment Co., Ltd.",0.45,1
Global Design Ltd.,0.45,1
Marlow Ship Management,0.45,1
Xiamen K Plumbtech Industries And,0.45,1
Ingo Mfg. Philippines Inc.,0.45,1
Mentor Technical Group,0.45,1
Elnet Maritime Ltd.,0.45,1
Diligent Holdings S.A. 43,0.45,1
Mv Star Apusc O Starbulk Management,0.45,1
Fugro Brasilis,0.45,2
Alpine Legend 142,0.45,5
"Alpla India Pvt., Ltd.",0.45,1
Mv Grande Togo V. 524,0.45,1
"Gwhome Pvt., Ltd.",0.44,1
Pt . Dystar Trading Indonesia,0.44,1
Trinpet 2012 Ltd.,0.44,1
"Swift Courser Enterprise Co., Ltd.",0.44,1
Etc Nefertari,0.44,2
Fleet Management Ltd.,0.44,1
Jr Ship Management Bv,0.44,4
Led2 Work Gmb H,0.44,2
M V Bf Hamburg,0.44,1
Clipper Mars,0.44,2
Kobol,0.44,1
Laselec Sa,0.44,1
Keller Kalmbach Gmb H,0.44,2
As Clara Shipco C.V.,0.44,1
Rubberindustrie Ebo B.V.,0.44,1
Seers Medical Ltd.,0.44,2
"Qingdao Maihui Shipping Co., Ltd.",0.44,1
Torm Vessel Co Uk,0.44,2
Sadah Silver Maritime Transporta,0.44,2
"Daesong Engineering Co., Ltd.",0.43999999999999995,2
Liferafts Inc. Of Puerto Rico,0.43000000000000005,3
Maritime Endeavors Shipping Co.,0.43000000000000005,2
Tl Ultralight S.R.O.,0.43,1
Ges Manufacturing Services (M) Sdn. Bhd.,0.43,1
D'vanya's Spices Dvanya's Mfg.,0.43,1
Silgan Dispensing Systems Hemer Gmb,0.43,1
Nakilat Shipping (Qatar) Ltd.,0.43,6
Stl Huangpu,0.43,10
Vistafolia,0.43,1
Sanco Shipping As,0.42000000000000004,3
Master Asphalt Splendor,0.42000000000000004,4
Stl Qianjiang,0.42000000000000004,3
Schiedel Skorstene A S,0.42,1
Seaboard Pride,0.42,6
Cor Sitzmoebel Helmut Luebke Gmb H,0.42,1
Hunter Food And Spirits,0.42,2
Atlantis Battle 4 Atlantis,0.42,1
Saga Crest,0.42,1
Assa Abloy Ltd. T A Securistyle,0.42,2
Freycinet,0.42,10
Distribuidora Thomen Srl,0.42,2
Akara,0.42,2
Kay Dee Engineering Plastics L,0.42,1
M T Marlin Shikoku,0.41000000000000003,2
Laerdal Medical As Nl,0.41,1
Volumental Ab,0.41,1
Videoton Elektro Plast Kft.,0.41,1
Solar Katherine Mms Ship Management,0.41,1
Eco Bel Air,0.41,3
"Shenzhen Rjc Industries Co., Ltd.",0.41,1
Beacon Automation,0.41,1
Industrias Gol S.A.,0.41,1
Sit Controls Bv,0.41,1
Royal Princess,0.4,2
Master Msc Long Beach Vi,0.4,1
Focal Shipping Services Llc,0.4,2
Cool Carriers Ab,0.4,2
Te Connectivity Brasil Industries De,0.4,1
Fischer Bargoin Sas,0.4,1
Vivot Equipment,0.4,4
Viking Norsafe Life Saving Equipmen,0.4,2
Yellowstone Co Reliable Ship Supply,0.4,1
Sk Telink,0.4,2
Corporacion Agricola La Loma Srl,0.4,2
Retrospective Scooters Ltd.,0.4,2
Breezes Of The Caribbean Ltd.,0.4,1
Grupo Expertix,0.4,2
Eneos Ocean Coporation,0.4,6
Captiva Print Srl .,0.4,2
Hizkia Germany Gmb H,0.4,1
Mississipi Star,0.4,2
On Site Enviromental (Stx),0.4,2
M T Sea Navigator,0.4,1
Marvel Fragrances Co.,0.4,1
Uniject,0.4,1
Tmg International Ltda,0.4,1
Scopedome Jacek Pala,0.4,1
Liberty Mobile Usvi Inc.,0.4,2
Arta Wash Sdn. Bhd.,0.4,1
Portorey Srl,0.4,2
Casa Arani C Por A,0.4,2
Torm New Zealand,0.4,2
Mt Seatriumph,0.4,1
"Pro Liquid Pte., Ltd.",0.4,1
Alegiria I,0.39,2
Master Karvounis,0.39,3
M T Seaways Rio Grande,0.39,1
"Kunshan Unistar Electronics Co., Ltd.",0.39,1
Zim Integrated Shipping Services Lt,0.39,4
Ahk Group,0.39,4
Laboratoires Lea,0.39,1
Wartsila Global Logistics Services,0.39,1
Toray Textiles Central Europe,0.39,1
Marine Freight Services,0.38000000000000006,6
Tonnellerie Remond Sa,0.38,1
Chukka,0.38,2
"Dg Shangaak Enterprise Co., Ltd.",0.38,1
Alkos Cosmetiques,0.38,2
Energy Fidelity,0.38,10
M V Amethyst Ace V118 A,0.38,2
Oldach St Thomas Branch,0.38,2
Master Of Bw Var,0.38,2
Corporate Systems Sia,0.38,2
Coliege Metalco Emballage,0.38,1
Cool Co. Managment As,0.38,8
Texpima S.A.C.,0.38,1
Pacific Ruby,0.37,3
Mt Seri Daya,0.37,10
Medinas Furniture Shop,0.37,1
"Schwan Cosmetics Cr, S.R.O.",0.37,1
Hapag Lloyd (America) Llc,0.37,2
Nomikos Am Transworld Agencies,0.36,2
Delly Deck,0.36,2
Knokke,0.36,4
Enterpise 263,0.36,1
Columbia Shipmanagement Singapore,0.36,11
Contship Management Inc.,0.36,2
M T Emilius V. 28,0.36,5
Twin Industrial,0.36,2
Native Oils Australia (Pty) ) Ltd.,0.36,1
M V Harvest Rain V 16 L,0.36,1
Seapeak Magellan Sepeak Maritime,0.36,8
"Ming Cheng Precision Co., Ltd.",0.36,1
Proxima Y Ltd.,0.36,2
Corporate Solutions Stt,0.36,2
Master M T Persepolis,0.35000000000000003,3
Burger Et Cie,0.35,1
Pserimos,0.35,1
Bulk Ship Management,0.35,1
Dipesh Sawant Vessel Manager,0.35,1
Gallery All Ltd.,0.35,1
Lng Seapeak Magellan,0.35,1
Jps Barcelona,0.35,1
Sulzer Brasil Sa,0.35,1
"Sinokor Petrochemical Co., Ltd.",0.34,2
"Town Talk Polish Co., Ltd.",0.34,2
Munson Shipping,0.34,1
Survitec Service & Distr Ltd. Attn,0.34,1
Seri Emperor,0.34,2
Island Link,0.34,1
Pacific Diamond,0.34,2
Mt Pic Paragon,0.34,1
Master Of Constellation,0.34,2
Aspel Molding De Mexico Sa De Cv,0.34,1
Lelon International Industries Ltd.,0.34,1
Hellespont Promise,0.34,12
Fromagerie Henri Hautin,0.34,1
Northern Franklin,0.33999999999999997,12
Valmet Services Jelenia Gora Sp.Z.O,0.33999999999999997,2
Schwan Cosmetics Germany,0.33999999999999997,2
Cresques,0.33999999999999997,6
Goltens Houston,0.33,2
Hlv Bokalift 1,0.33,1
Intelca Srl,0.33,1
M V Freycinet V29 L,0.33,2
Gc 780,0.33,1
Cj Korea Express Corp.,0.33,3
Array Plastics S.L.,0.33,1
Khana Marine Ltd.,0.33,1
"Glory Faith Pcb Co., Ltd. (Hk)",0.33,1
Atlas Logistic Services,0.32999999999999996,2
Galene Logistics,0.32,6
Top Five Enterprises Bv,0.32,2
Casa Abreu Srl,0.32,2
Arno Arnold Gmb H,0.32,2
Senko Advanced Components,0.32,1
"Pro Med Wuxi Imp. & Exp. . Co., Ltd.",0.32,1
Plaza Extra East,0.32,4
Hongkong Zheng Yuan Electronic,0.32,1
Fabrica Nacional De Lija Sa De Cv,0.32,1
Intec Mkd D.O.O,0.32,1
V.Ships Shipmanagement India Pvt.,0.32,2
Sti Jermyn,0.32,4
Glasgow Voyager,0.32,16
Stealth Maritime,0.32,2
Oslo Bulk 7,0.32,1
Crown Artist Brush Ltd.,0.32,1
Inzone Contractors Llc,0.32,2
Master Of Bw Liberty,0.32,1
Jacks Bay Development,0.32,1
Marias By The Sea,0.32,2
Intl Motors Ltd.,0.32,2
Seaspan Holdco Ii Ltd.,0.32,2
Mt Eagle Hydra,0.32,2
Grande Cass Management,0.31,1
Baker Gauges India Private Ltd.,0.31,3
Av Flexologic B.V.,0.31,1
Egregia Di A. Giannelli Srl,0.31,1
Onsite Marine Auto Service Ltd.,0.31,1
Tempaire,0.31,3
Chin Poon Electronics (Thailand),0.31,1
"Bahamas Power And Light Co., Ltd.",0.31,1
Golden Number Solutions Ltd.,0.31,1
Turkon Konteyner Tas. Ve Denizcilik,0.31,4
M T Front Savannah,0.31,5
Esterer Wd Gmb H,0.31,1
Fulmar Explorer Co Seabird Explora,0.30000000000000004,6
Jag Leela,0.30000000000000004,2
Cratis,0.30000000000000004,4
Majestic Princess Aerostream,0.30000000000000004,5
Gentilini Power Train Srl,0.30000000000000004,2
The World Resident Holdings Ltd.,0.3,1
Msc Suministros Srl,0.3,2
Mv Stavanger Poseidon,0.3,2
Pvt Flora,0.3,2
Nexus Yachts Cc,0.3,1
Groix Nature,0.3,1
Metrostar Management Corp.,0.3,1
M V Canadian Bulker,0.3,1
Benimaq,0.3,2
Bonneville Group Vi St Croix Usvi.,0.3,2
Pacific Opal,0.3,2
Shandong Nuen Automotive Tech,0.3,1
Mitchell & Cooper Ltd.,0.3,2
Edition Clouet Decorative,0.3,2
Antilles Power Virging Island,0.3,2
Techcross Inc.,0.3,2
Marvel Eagle,0.3,2
Nova Ship Teck S.A. Via Bagutti,0.3,2
Mastec Network Solutions,0.3,2
M V Pampero V. 35,0.3,2
M V Robin 5 V. 01 N,0.3,1
Tanques Antillanos C X A,0.3,4
Selladores Cobian,0.3,1
Chemtrans Arctic,0.3,2
Kennametal India Ltd.,0.3,2
M V Dn 205 Imo 9562661 Ships Spares In Transi,0.3,1
Danners,0.3,2
Phoenix Pipeline Product Ltd.,0.3,2
Master Mv Challenger,0.3,1
"Humorist Shipping Pte., Ltd.",0.3,2
Flanders Pioneer,0.3,7
M V Barcelona Knutsen V2308,0.3,1
M V Ethane Pearl,0.29000000000000004,6
Gaschem Beluga,0.29000000000000004,3
Lpg C Knokke,0.29000000000000004,6
"Yusen Logistics (Shenzhen) Co., Ltd.",0.29,1
Hebei Fengyang Rubber Products Co.,0.29,1
Ks Gleitlager Gmb H,0.29,1
Kurt Kauffmann,0.29,1
Saga Discovery,0.29,1
Contitech Vibration Control Gmb H,0.29,1
Chromavis Sp A,0.29,1
Pan Asia,0.29,1
Cosbel Sa De Cv,0.28,1
"Marinetrans Singapore Pte., Ltd.",0.28,2
Hgg Performance,0.28,1
Cerralux Srl .,0.28,1
Tas Transatlantische Schiff,0.28,2
Bright Future,0.28,1
Arendal,0.28,2
Palm Bay Asset Corp.,0.28,2
Caribbean Inflatable Boats & Lifera,0.28,2
The Design Department Bv,0.28,1
Hustlers And Sons Stt,0.28,2
Caribbean Production Solutions Llc,0.28,2
Dams Furniture Ltd.,0.28,2
Mt Bow Architect,0.28,4
Boe Shen Project,0.28,1
Triple A Marine,0.28,1
Msc Ocean Cay,0.28,2
Pacific Basin Shipping (Hk),0.28,6
Irontech Industrials,0.28,2
Jag Laxmi,0.28,1
Tollman's Ltd.,0.28,1
"Zhejiang Irean Knitting Co., Ltd.",0.27,1
P.J. Exp.,0.27,1
Axess Guayana Inc.,0.27,1
Fromageries Arnaud,0.27,1
Fin X,0.27,1
Abilities India Pistons And Rings Ltd.,0.27,1
Kontich,0.27,3
Caguas Motorsport,0.27,1
Investments And Precision Casting,0.27,1
"Pungjin Solution Co., Ltd.",0.27,1
"Mfg. Yantralaya Pvt., Ltd. S",0.27,1
M V Nsu Ultimate,0.27,1
M V Marvel Kite,0.27,2
M V Cabo Misaki V72,0.26,2
"Fab Designs Co., Ltd.",0.26,1
Marinetrans Usa Llc,0.26,2
Lmp Srl,0.26,1
Gearbulk Norway As,0.26,2
Meshad Carpets,0.26,1
Excellence Technologies,0.26,1
Accesible Anguilla Smartconcepts,0.26,2
Commodore,0.26,2
Nordpenguin,0.26,3
Botan,0.26,2
St. Martin Cars Sarl,0.26,8
Grupo Reypro Dominicana S.R,0.26,2
Glass 2000 Stt,0.26,2
M V Ottoman Equity V. 2409,0.26,1
Modisprem Sa,0.26,2
M T Harzand V01 Vc,0.26,1
Master Msc Ludovica,0.26,1
Tokyo Spirit,0.26,2
Ledesma Pena Distributors Srl,0.26,2
Honeywell Safety Prods Eu,0.26,1
Radiant,0.25,1
Storholmen,0.25,3
M V Unity Endeavour,0.25,1
Delfingen De Hassfurt Gmb H,0.25,1
Virginie Lobrot Eurl Temps Libre,0.25,1
Fowlco Maritime Project Services,0.25,1
Baker Hughes Guyana Co Inc.,0.25,1
M V Sunbird V. 09,0.25,5
M T Chemstar Iris,0.25,2
M T Celsius Carolina,0.25,1
Ober Sa,0.25,1
